probeset_id	gene_symbol	Monocytes	B-cells	T-cells	pDCs	NK	mDCs	Highly Expressed in PBMC type
221230_s_at	ARID4B	12.43715559	11.68977581	12.82406151	10.77673137	11.72353263	10.4318797	T-cells-
221270_s_at	QTRT1	5.443716961	6.698242328	8.282199153	6.979480466	6.067250176	7.201240503	T-cells-
221331_x_at	CTLA4	4.760672266	6.162646827	8.825505021	6.13537788	5.254993473	5.979284046	T-cells-
221480_at	HNRNPD	8.406709318	8.795021695	9.939385865	7.755952121	8.913462732	8.133644684	T-cells-
221500_s_at	STX16	9.840196447	10.89434117	12.11835975	9.698093027	11.07477944	9.268996175	T-cells-
221509_at	DENR	10.21053513	11.00949612	12.04360758	10.00303486	11.84065709	10.20153178	T-cells-
221515_s_at	LCMT1	8.930339997	9.464159695	10.61162169	7.10196381	10.40989755	7.700721886	T-cells-
221548_s_at	ILKAP	9.27651623	9.749630676	10.8299913	8.427776369	9.711403767	8.851787436	T-cells-
221556_at	CDC14B	6.632931017	7.187696219	8.366518912	3.568463968	7.903927311	3.207348227	T-cells-
221568_s_at	LIN7C	10.63805991	9.76797534	11.45355343	8.389002653	10.05379835	7.667955437	T-cells-
221582_at	HIST3H2A	7.763771271	8.64332183	9.682878578	5.524414006	9.32010201	7.411559923	T-cells-
221589_s_at	ALDH6A1	5.889955547	8.20673307	9.366691437	7.485810006	8.509929668	7.049499189	T-cells-
221595_at	C7orf64	7.189686941	7.23353652	8.756399392	6.084249997	7.855015823	5.03135069	T-cells-
221601_s_at	FAIM3	6.461761493	12.24463368	12.48056857	7.213745542	11.45301055	5.64126237	T-cells-
221631_at	CACNA1I	6.803833337	7.405098252	8.788238532	5.268977995	7.391256078	6.271628489	T-cells-
221645_s_at	ZNF83	7.363874851	9.533003744	10.64250631	8.264604225	9.948101058	7.765840386	T-cells-
221646_s_at	ZDHHC11	7.218538133	7.540986808	9.420719355	5.358033703	7.188025124	4.774661045	T-cells-
221648_s_at	PPPDE1	5.64548976	8.699903544	9.522196006	6.613861592	8.06385766	5.856858301	T-cells-
221652_s_at	C12orf11	9.704658106	10.12354801	11.34538122	7.522298264	9.793836036	6.882894825	T-cells-
221685_s_at	CCDC99	6.295822164	8.655562328	9.066278674	6.47415252	8.010188129	4.968896749	T-cells-
221699_s_at	DDX50	10.25965752	11.00322522	11.52968397	10.18490455	9.475060213	10.12400071	T-cells-
221756_at	PIK3IP1	7.282882468	10.29968994	12.69750282	5.483891459	10.94710365	5.159614199	T-cells-
221771_s_at	MPHOSPH8	9.294482843	9.437905589	10.62612536	7.014256803	10.03371311	6.636102783	T-cells-
221801_x_at	NEFL	4.13740016	4.583710751	6.249086861	4.302401832	5.239118639	3.571931628	T-cells-
221805_at	NEFL	3.69202045	4.856785633	6.812316654	4.243294202	3.873536393	3.359646058	T-cells-
221825_at	ANGEL2	9.149717466	10.02489012	11.07547357	9.17507252	10.60847146	7.989164178	T-cells-
221829_s_at	TNPO1	11.88354112	11.71085529	12.96663918	11.27068703	12.31624776	10.44703652	T-cells-
221899_at	N4BP2L2	10.53743742	11.28936933	12.477874	9.671922727	11.83021289	9.03305396	T-cells-
221905_at	CYLD	10.27942611	9.482022794	11.71241824	9.750775053	10.79859612	9.747949149	T-cells-
221908_at	RNFT2	4.421317824	6.885410007	7.296134519	5.12848896	5.667666014	4.904523431	T-cells-
221916_at	NEFL	5.806638357	6.392132318	8.446750102	4.643974911	6.040880657	4.603837995	T-cells-
221928_at	ACACB	5.394004202	6.712832638	8.2250375	7.818222935	7.027005117	6.909275503	T-cells-
221979_at	CR604036	6.644934413	8.115648834	9.319604679	7.040448051	8.492090216	6.121658191	T-cells-
222108_at	AMIGO2	7.247561072	9.891708964	11.04247133	9.815001056	10.80916809	5.527991394	T-cells-
222122_s_at	THOC2	9.768592402	10.25546817	11.32720152	10.18675721	10.70912773	9.687384669	T-cells-
222133_s_at	PHF20L1	8.217371498	8.566225019	9.599128747	7.859567322	9.287571569	7.215290066	T-cells-
222201_s_at	CASP8AP2	7.183351448	9.329985852	10.48172193	4.871812051	9.252555486	3.263661324	T-cells-
222209_s_at	TMEM135	7.653157622	8.265204979	9.31890572	5.982089926	8.356924661	5.941383437	T-cells-
222256_s_at	JMJD7	7.133936934	6.18062248	8.401411576	6.912361678	8.018566158	7.339772762	T-cells-
222273_at	PAPOLG	8.151417702	8.55439232	9.887224261	5.680089102	9.53183117	5.361159327	T-cells-
222290_at	OR2A9P	4.055585662	6.925641231	7.960857731	6.038102559	5.519827662	5.1649596	T-cells-
222307_at	LOC282997	8.236749762	8.032990659	9.344027908	6.699894046	7.162924262	5.526155109	T-cells-
222310_at	SFRS15	6.886385095	8.754900972	10.00308394	7.791675191	9.626958042	6.662669858	T-cells-
222312_s_at	NA	5.122882017	6.020079884	6.579423849	4.109807315	4.945238877	3.967130376	T-cells-
222317_at	PDE3B	6.992299778	5.060947909	10.52801951	3.000899318	7.890806847	2.822890427	T-cells-
222345_at	NA	4.727714063	5.939810184	7.171323419	5.036613443	5.989138297	3.87562981	T-cells-
222351_at	PPP2R1B	4.34144618	5.362215085	7.528875439	5.644342827	6.785406767	4.090381134	T-cells-
222360_at	DPH5	5.442621841	7.058294798	8.342062859	6.867492001	7.318107869	6.308430755	T-cells-
222368_at	NA	7.356682993	8.798148173	9.105374892	7.655330546	8.051896859	7.287572641	T-cells-
222371_at	NA	7.812511663	9.21960829	10.29729842	8.296194497	10.12321621	6.682210477	T-cells-
222375_at	NA	5.16150268	6.658389146	8.200268307	4.534893498	8.004626459	3.130950256	T-cells-
32259_at	EZH2	8.504099016	10.10129357	11.27367839	9.303128379	10.34172353	8.961936647	T-cells-
32502_at	GDPD5	8.465367829	9.017108597	9.836279807	7.421419595	6.363386649	6.171270258	T-cells-
34726_at	CACNB3	5.402446081	6.119001403	8.070735523	6.489277251	7.230084466	6.275429895	T-cells-
34858_at	KCTD2	8.453599457	8.585524783	9.788393235	7.952748449	9.093147336	7.941968931	T-cells-
35148_at	TJP3	6.185266739	6.075686766	7.482891805	4.759904394	6.069082732	4.594494845	T-cells-
35626_at	SGSH	9.867477205	9.270078585	11.24476579	7.562445842	10.39382189	9.656348215	T-cells-
37950_at	PREP	8.11243408	7.970071609	9.203116654	7.321755088	8.732962358	7.537754619	T-cells-
38290_at	RGS14	6.931379147	8.510560035	9.598048754	7.324582004	9.479893762	8.240113819	T-cells-
39249_at	AQP3	7.222493282	6.982519769	8.089591875	5.369157645	6.869714791	4.06675061	T-cells-
39313_at	WNK1	5.805460523	6.68719015	8.09438321	4.74504861	7.635993332	4.597654001	T-cells-
39549_at	NPAS2	3.977589625	3.922097011	6.229003683	3.020544763	5.21877248	2.948210948	T-cells-
40189_at	SET	11.91937752	12.5663762	12.96598169	11.32276657	11.50837499	11.36627244	T-cells-
40472_at	LPCAT4	3.892025285	6.877113779	9.414778213	6.967522435	7.66553073	6.019332776	T-cells-
40837_at	TLE2	5.90678972	6.918969243	8.783696047	3.814751535	6.906928076	4.486419918	T-cells-
42361_g_at	CCHCR1	5.082950136	6.674591982	7.685207224	6.306082985	7.529902995	5.849691418	T-cells-
43427_at	ACACB	5.102690312	7.558662137	8.670119487	7.231705168	6.849267048	5.366015973	T-cells-
46665_at	SEMA4C	7.787607047	6.889596805	10.9335536	9.687886025	10.40001803	8.203613617	T-cells-
47773_at	FBXO42	8.521534125	8.802182258	10.15551163	5.543003238	9.671746634	6.629963265	T-cells-
49452_at	ACACB	5.353168221	7.662553497	9.03419161	8.142082563	7.491802379	6.665914708	T-cells-
52731_at	AMBRA1	7.917269699	8.440440777	9.504995367	8.382500092	8.795851527	8.166681163	T-cells-
56919_at	WDR48	9.338184871	9.327283982	10.53795622	9.533814478	10.20176119	8.952148299	T-cells-
64432_at	C12orf47	6.749526909	8.021592986	9.31720213	8.902830094	7.661136526	8.061657646	T-cells-
202704_at	TOB1	10.14812056	10.28861708	12.33662448	10.16049087	9.664684448	12.10488901	T-cells-mDC-
218445_at	H2AFY2	4.569869778	5.28687822	8.230281492	5.228281069	5.784754341	7.873891808	T-cells-mDC-
1405_i_at	CCL5	10.62415996	6.418785072	11.65248843	3.698217893	14.55725506	6.694672456	T-cells-NK-
200037_s_at	CBX3	11.6727652	12.35178989	13.61206826	10.75511741	13.54035348	11.18254757	T-cells-NK-
200655_s_at	CALM1	12.96250783	12.49034547	14.2626873	12.4698323	14.41307794	12.82206822	T-cells-NK-
200840_at	KARS	12.8542316	12.82502666	14.22230993	11.86535602	14.35483001	12.07233593	T-cells-NK-
201061_s_at	STOM	10.35676873	9.234284805	11.55272187	8.148645017	13.42801087	9.97606002	T-cells-NK-
201227_s_at	NDUFB8	11.69060563	12.03301209	13.4207536	12.21742575	14.0316992	12.13989647	T-cells-NK-
201253_s_at	CDIPT	10.50115141	11.03964959	12.56625729	11.15520602	13.72094044	11.01908622	T-cells-NK-
201338_x_at	GTF3A	11.03689628	12.74887498	13.80973126	12.59544998	13.79080785	12.33608872	T-cells-NK-
201415_at	GSS	9.300858769	8.23226366	10.53048068	8.855508306	11.00502905	9.411835272	T-cells-NK-
201477_s_at	RRM1	8.608558878	10.5625111	11.85465118	8.693747509	11.65127891	8.891101602	T-cells-NK-
201528_at	RPA1	9.344769603	10.5870585	12.31102557	9.205470078	13.29626528	8.387992205	T-cells-NK-
201540_at	FHL1	8.78157166	8.700563053	11.1654825	9.702292792	11.19490232	7.072270036	T-cells-NK-
201591_s_at	NISCH	10.23181757	11.15573421	12.44802574	10.51931301	12.46324134	9.742431333	T-cells-NK-
201601_x_at	IFITM1	11.23390628	10.156301	12.7137309	7.201113736	12.78077864	9.258828614	T-cells-NK-
201621_at	NBL1	4.740754658	5.08018933	6.524194703	3.580285669	8.154330813	3.980361326	T-cells-NK-
201681_s_at	DLG5	5.418108081	5.936800444	8.272938117	5.44989005	11.04796431	4.481506807	T-cells-NK-
201759_at	TBCD	6.069301236	6.869330771	8.051826266	6.407660298	9.135499305	6.499979004	T-cells-NK-
201877_s_at	PPP2R5C	10.838151	11.39822748	12.87545732	10.01293816	12.69767935	8.990943058	T-cells-NK-
201930_at	MCM6	8.835743218	10.83742771	12.04177149	9.208851795	12.20255042	8.4979917	T-cells-NK-
201968_s_at	PGM1	9.56992017	10.04010855	11.08561019	9.082130381	12.64419117	9.996307386	T-cells-NK-
202054_s_at	ALDH3A2	7.626172076	7.802465328	9.527724677	4.086610612	10.27087465	8.420511052	T-cells-NK-
202074_s_at	OPTN	10.20625474	9.5043583	12.11307478	9.279670256	11.91179072	7.437311218	T-cells-NK-
202098_s_at	PRMT2	9.171773289	9.226513778	10.98236348	5.802524345	10.56219265	6.580674241	T-cells-NK-
202117_at	ARHGAP1	10.85558831	10.52239252	11.93484166	9.831467846	12.46989972	9.990013548	T-cells-NK-
202144_s_at	ADSL	9.893586318	10.93372603	12.49807566	9.304607	12.08618299	9.921404827	T-cells-NK-
202157_s_at	CUGBP2	12.53269367	11.82207375	14.00362253	10.92649726	14.0003067	11.10973547	T-cells-NK-
202207_at	ARL4C	12.36882883	10.39993086	13.88080409	11.22328527	13.42168411	11.69615471	T-cells-NK-
202330_s_at	UNG	5.304347033	8.211787534	9.380394707	7.605014695	10.09255793	6.59068017	T-cells-NK-
202336_s_at	PAM	8.213288471	7.507514682	11.13217103	5.154071595	11.78690252	4.158534309	T-cells-NK-
202379_s_at	NKTR	8.66072837	10.73223253	12.58468005	10.73994	11.99277875	10.31634801	T-cells-NK-
202408_s_at	PRPF31	9.31135159	10.04841631	11.2502185	8.887235847	11.45291548	8.827789539	T-cells-NK-
202458_at	PRSS23	5.833326841	5.073155267	6.960251737	3.483456631	9.33547842	3.423934954	T-cells-NK-
202496_at	EDC4	8.494431299	8.534638773	9.69947014	6.015557156	9.738823661	6.216388689	T-cells-NK-
202587_s_at	AK1	7.825417788	8.206216451	9.587505126	7.629025178	9.403111025	4.795228288	T-cells-NK-
202594_at	LEPROTL1	10.4150217	9.327377336	12.21469248	10.44746169	11.87636833	10.51666084	T-cells-NK-
202741_at	PRKACB	10.0797546	11.56132393	12.83230369	10.31056851	13.0731272	10.17078584	T-cells-NK-
202746_at	ITM2A	8.686389932	9.166421683	12.33276432	6.543765431	11.65655241	3.895579659	T-cells-NK-
202747_s_at	ITM2A	8.258894991	8.766448254	11.7330863	7.59737763	10.92894934	4.983645414	T-cells-NK-
202786_at	STK39	8.315983675	9.128106595	10.74295202	4.767866002	11.16071832	7.442462335	T-cells-NK-
202789_at	PLCG1	6.432505073	8.665371543	11.37058851	6.293964105	9.866142895	5.411461169	T-cells-NK-
202797_at	SACM1L	11.08785927	10.98369675	12.31565679	9.619260892	12.98263886	9.943945063	T-cells-NK-
202830_s_at	SLC37A4	5.182963585	7.499775769	8.547358784	4.611730621	8.824602573	4.945505837	T-cells-NK-
202846_s_at	NA	9.065957391	9.552536245	11.01908843	9.167439101	10.56627894	8.784029154	T-cells-NK-
202850_at	ABCD3	8.516998849	9.738844962	10.85198826	7.820033508	11.60006424	8.372313113	T-cells-NK-
202927_at	PDZD2	7.24591174	7.034772641	9.277041585	7.787322627	9.305216558	7.134245591	T-cells-NK-
202932_at	YES1	6.910271969	5.652455518	8.718503128	6.101132621	9.012212506	2.925639221	T-cells-NK-
202968_s_at	DYRK2	7.860062905	8.818468458	10.8838997	8.495582351	10.29595266	8.841046224	T-cells-NK-
202973_x_at	FAM13A	6.843658841	7.48688885	10.54263371	8.088271919	9.137677695	7.315385773	T-cells-NK-
203069_at	SV2A	5.039258435	5.265673019	6.928685649	4.68527832	6.515109691	4.380179338	T-cells-NK-
203148_s_at	TRIM14	8.456723976	9.092199698	11.56897322	8.168216497	11.77452489	7.712991667	T-cells-NK-
203162_s_at	KATNB1	8.4833451	9.06941123	10.229868	7.121043634	11.15576705	7.68243416	T-cells-NK-
203179_at	GALT	7.760825794	8.75832428	9.968792826	7.719082711	10.63182474	7.25972867	T-cells-NK-
203181_x_at	SRPK2	8.32177356	9.315034803	11.11819672	9.526021829	10.89073771	8.885240658	T-cells-NK-
203240_at	FCGBP	4.804287352	6.751099725	8.256373325	5.304504496	8.755576206	6.563455657	T-cells-NK-
203246_s_at	TUSC4	5.483117063	9.554205342	11.16887375	8.188604817	11.21532219	7.953992004	T-cells-NK-
203373_at	SOCS2	9.335771032	7.631596448	10.48938754	4.135853094	10.41848602	3.481939995	T-cells-NK-
203408_s_at	SATB1	11.93937286	10.54283927	13.50955236	10.60121145	13.59708571	10.57652459	T-cells-NK-
203410_at	AP3M2	6.821480102	8.7207564	11.06637047	6.561102308	10.16605977	6.441834901	T-cells-NK-
203413_at	NELL2	6.72111701	8.063013518	12.25011218	5.064359379	10.65753098	4.307330585	T-cells-NK-
203459_s_at	VPS16	9.185940167	9.691518581	10.86088825	9.039942441	10.73444605	9.552153063	T-cells-NK-
203469_s_at	CDK10	4.918598579	6.558770846	8.120068825	6.823365496	8.072909271	6.401082142	T-cells-NK-
203488_at	LPHN1	6.601641912	6.66199772	7.736232094	5.331569928	9.129556407	5.25783339	T-cells-NK-
203538_at	CAMLG	10.34555181	10.62509882	12.15706549	9.661094089	11.69665705	10.14975029	T-cells-NK-
203563_at	AFAP1	4.456698208	3.439617929	6.538953122	3.137397693	5.865259689	2.817516243	T-cells-NK-
203628_at	IGF1R	5.855316831	5.750880183	8.315936053	3.641298609	8.697420402	3.61250573	T-cells-NK-
203760_s_at	SEPSECS	10.05571925	9.284571332	11.55965399	4.52498712	12.72463811	7.558779681	T-cells-NK-
203828_s_at	IL32	3.581201493	4.108699288	10.81323721	3.481182793	8.466906995	2.918527445	T-cells-NK-
203956_at	MORC2	8.30962663	9.474831479	11.08438216	7.584675332	11.41871432	6.689758415	T-cells-NK-
203965_at	USP20	7.900375131	8.432022573	9.788511329	6.796629374	10.09611977	6.661029684	T-cells-NK-
203989_x_at	F2R	6.264525069	5.287730532	8.200012775	4.104618088	8.991377275	4.478159255	T-cells-NK-
204040_at	RNF144A	4.565099289	5.075064907	9.608066925	4.572388228	10.06501373	4.730333205	T-cells-NK-
204048_s_at	PHACTR2	9.500835692	7.404319011	10.58125851	8.268891057	11.09851955	9.45339422	T-cells-NK-
204049_s_at	PHACTR2	8.188501538	7.161425303	10.71437376	7.30892332	10.65239409	8.530065693	T-cells-NK-
204055_s_at	CTAGE5	5.382292331	6.790759716	7.902195984	5.236849888	9.12274449	4.468966692	T-cells-NK-
204066_s_at	AGAP1	4.914013576	5.510040953	7.078112638	3.217954849	7.656412984	2.415599231	T-cells-NK-
204070_at	RARRES3	10.43247197	9.349828801	11.78718146	7.426067237	11.97292905	9.746712906	T-cells-NK-
204121_at	GADD45G	6.375659925	6.824469466	8.05418035	3.832143506	8.405303264	4.909743007	T-cells-NK-
204142_at	ENOSF1	7.349599245	7.927216536	10.70222408	7.298173334	11.01030668	4.201715486	T-cells-NK-
204143_s_at	ENOSF1	7.969591081	8.100299406	10.37008955	7.99265928	9.967192689	5.824694764	T-cells-NK-
204172_at	CPOX	7.489976445	8.570113622	10.48341687	5.669096324	9.771244587	5.753433388	T-cells-NK-
204386_s_at	MRP63	10.47073649	10.88902159	12.41042557	10.2472175	12.75224924	10.15853773	T-cells-NK-
204387_x_at	MRP63	8.844279064	9.587314031	11.0231054	9.475555991	12.95948826	9.635066308	T-cells-NK-
204454_at	LDOC1	5.621924414	7.783295021	9.028677165	7.199883073	10.05470267	5.317772997	T-cells-NK-
204499_at	AGTPBP1	6.202737336	6.135712257	8.120687568	5.585792678	7.773089084	5.437819566	T-cells-NK-
204516_at	ATXN7	9.068586628	10.29529931	12.2284302	10.06190987	11.98836618	10.45270831	T-cells-NK-
204529_s_at	TOX	5.564666306	8.456746236	9.783108641	3.891529647	10.91757699	4.839445763	T-cells-NK-
204573_at	CROT	6.752270671	8.588318505	9.954864556	7.465893059	10.7885379	6.408587042	T-cells-NK-
204630_s_at	GOSR1	10.40196454	10.10881768	11.64983874	8.799169257	11.61991941	8.369863378	T-cells-NK-
204633_s_at	RPS6KA5	7.126502575	9.6763101	11.13980451	5.312543374	10.85922748	6.684214431	T-cells-NK-
204635_at	RPS6KA5	7.481094853	9.100552694	10.16636026	5.720376643	10.37623083	5.879193825	T-cells-NK-
204646_at	DPYD	9.647460801	8.209882222	11.09656124	4.79112545	11.03469519	9.917050754	T-cells-NK-
204655_at	CCL5	10.60396887	8.00805642	11.9313309	6.164683705	14.75448214	7.717948648	T-cells-NK-
204690_at	STX8	8.179260892	9.808905339	10.83599506	9.446517818	11.15627417	9.474134225	T-cells-NK-
204731_at	TGFBR3	7.886106486	6.330117795	10.83270846	7.075725352	12.03269524	3.839215814	T-cells-NK-
204775_at	CHAF1B	6.13884124	6.285401564	7.403748117	5.00893181	8.148562959	4.511796431	T-cells-NK-
204777_s_at	MKL1	6.293147414	7.582305095	13.19281318	4.561599447	9.1661884	3.502465356	T-cells-NK-
204811_s_at	CACNA2D2	6.146388142	6.61511626	8.145654356	6.586821596	8.187308935	6.409331592	T-cells-NK-
204820_s_at	BTN3A3	10.33836851	11.69579837	13.45506506	9.543055878	14.18982419	10.16443459	T-cells-NK-
204821_at	BTN3A3	7.82493839	8.957298257	10.88560668	7.594832759	10.4892919	7.300193155	T-cells-NK-
204862_s_at	NME3	6.447903003	8.407111288	9.950577857	6.169426413	9.813593128	6.444169262	T-cells-NK-
204890_s_at	LCK	5.717368074	8.962877089	12.17171742	6.359024942	10.39510759	6.289823597	T-cells-NK-
204891_s_at	LCK	4.565562447	9.644874035	13.77293074	5.182281225	13.28189432	5.68617961	T-cells-NK-
204917_s_at	MLLT3	5.899608127	7.356179815	9.818277615	7.361289396	8.74359348	6.524925702	T-cells-NK-
204918_s_at	MLLT3	5.691802229	6.681018823	9.377934434	6.341938255	7.976722899	6.023689809	T-cells-NK-
205005_s_at	NMT2	5.968094856	7.608414654	10.62954615	4.930828436	9.465705738	4.205763532	T-cells-NK-
205006_s_at	NMT2	5.711098376	7.666995274	10.52988456	5.719918261	10.02542314	5.768381078	T-cells-NK-
205104_at	SNPH	5.117650199	5.560005547	7.654096751	6.163162814	7.509500107	5.448290486	T-cells-NK-
205171_at	PTPN4	6.758962051	8.991450913	10.85466954	7.004196374	11.5595569	5.732855243	T-cells-NK-
205212_s_at	ACAP1	7.231242679	8.938922402	10.10418716	7.582247224	10.21775823	6.554231358	T-cells-NK-
205254_x_at	TCF7	5.1392466	6.221550268	8.855680542	4.857492771	8.836991778	4.088355329	T-cells-NK-
205255_x_at	TCF7	8.545269231	10.43480218	13.19627537	8.928525079	14.02067248	8.617373833	T-cells-NK-
205260_s_at	ACYP1	4.533935937	8.560583134	10.18905409	8.331736145	9.874519848	7.816154372	T-cells-NK-
205291_at	IL2RB	7.848467918	8.924501004	12.41937545	6.391337394	15.73771975	5.893786364	T-cells-NK-
205315_s_at	SNTB2	7.153161318	8.02349252	9.611532153	5.350872217	10.46623122	4.771933661	T-cells-NK-
205376_at	INPP4B	4.459290866	5.094099116	10.49783323	4.884987627	7.870292158	5.244811535	T-cells-NK-
205407_at	RECK	5.586538055	7.234967425	9.230291134	4.824591105	8.437014117	6.364932769	T-cells-NK-
205434_s_at	AAK1	10.02592239	7.907538345	12.20192529	4.84768318	11.83371095	6.305817138	T-cells-NK-
205437_at	ZNF211	8.917191475	9.142784284	10.23895581	6.124418239	10.3385662	7.485282634	T-cells-NK-
205453_at	HOXB2	8.655394639	7.323908292	10.54610065	7.69022628	10.70552509	6.672004133	T-cells-NK-
205456_at	CD3E	5.307151257	7.379338347	10.48274454	6.004022877	8.974385284	2.603070897	T-cells-NK-
205488_at	GZMA	6.980504903	6.571095162	12.18097575	4.345900238	13.46618737	4.233468995	T-cells-NK-
205495_s_at	GNLY	8.052149137	6.185485381	10.66639951	3.45167072	16.01835141	3.068632053	T-cells-NK-
205538_at	CORO2A	5.975069312	6.36534188	8.289425465	6.112681796	7.938587609	5.381484916	T-cells-NK-
205590_at	RASGRP1	6.581660945	10.91397894	13.53437839	10.24155686	12.16375873	8.6770986	T-cells-NK-
